"12ak -- Deaths by age (5-year), sex and area, 1990-2021"

"Year","Area","Males Total Deaths","Males 0 Deaths","Males 1 - 4 Deaths","Males 5 - 9 Deaths","Males 10 - 14 Deaths","Males 15 - 19 Deaths","Males 20 - 24 Deaths","Males 25 - 29 Deaths","Males 30 - 34 Deaths","Males 35 - 39 Deaths","Males 40 - 44 Deaths","Males 45 - 49 Deaths","Males 50 - 54 Deaths","Males 55 - 59 Deaths","Males 60 - 64 Deaths","Males 65 - 69 Deaths","Males 70 - 74 Deaths","Males 75 - 79 Deaths","Males 80 - 84 Deaths","Males 85 - 89 Deaths","Males 90 - 94 Deaths","Males 95 - Deaths"
"2008","Kauhava",107,1,0,0,0,1,0,0,1,1,1,1,7,4,11,12,11,12,23,10,10,1
"2008","Kauniainen",22,1,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,4,3,7,2,0
"2008","Kaustinen",13,0,0,0,0,1,0,0,0,0,0,2,1,0,2,0,0,2,3,2,0,0
"2008","Keitele",16,0,0,0,0,0,0,0,0,2,0,1,1,1,1,0,1,5,1,3,0,0
"2008","Kemi",148,2,0,0,0,1,3,3,3,3,7,8,6,12,11,13,15,23,21,11,5,1
"2008","Kemijärvi",63,0,0,0,0,0,0,1,1,0,2,0,6,6,5,5,8,13,6,5,4,1
"2008","Keminmaa",37,0,0,0,0,0,0,0,0,1,0,0,1,3,5,3,5,8,4,3,3,1
"2008","Kimitoön",46,0,0,0,0,0,0,0,1,1,1,0,0,2,3,4,7,10,9,6,1,1
"2008","Kempele",30,0,0,0,0,0,1,1,1,1,0,0,0,4,7,3,2,4,1,2,2,1
"2008","Kerava",92,1,0,0,1,0,0,0,1,2,8,5,7,10,10,7,7,11,12,5,4,1
